NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,Is_Feature_Envy
0,0,2,1,9,2,0,0,-1,0,0,FALSE
13,0,14,14,73,14,0,0,0,0,0,FALSE
0,0,26,26,122,26,0,0,-1,0,0,FALSE
0,0,7,7,43,7,0,1,-1,18,0,FALSE
0,0,11,11,42,11,0,0,-1,0,0,FALSE
7,4,21,19,191,26,0,0,0.523809524,1,1,FALSE
3,0,8,8,62,11,0,0,0.375,0,0,FALSE
0,0,6,6,50,6,0,0,-1,0,0,FALSE
4,0,10,6,195,42,0,0,0,0,1,FALSE
4,0,3,2,23,4,0,0,0.666666667,0,0,FALSE
5,0,15,9,173,32,0,0,0.2,0,1,FALSE
4,0,6,6,31,6,0,0,0,0,1,FALSE
6,0,9,9,94,15,0,0,0.444444444,0,2,FALSE
9,0,17,15,215,44,0,0,0.117647059,0,4,FALSE
4,0,6,6,31,6,0,0,0,0,0,FALSE
3,0,8,4,117,17,0,0,0.5,0,1,FALSE
3,0,9,9,65,13,0,0,0.555555556,0,0,FALSE
0,0,5,5,7,5,0,0,-1,0,0,FALSE
2,0,4,3,16,4,0,0,0.5,0,1,FALSE
5,0,6,6,49,6,0,0,0,0,0,FALSE
18,2,16,14,230,36,0,0,0,0,5,FALSE
4,0,3,3,37,7,0,0,0,0,1,FALSE
3,0,3,2,42,8,0,0,0,0,1,FALSE
5,0,3,3,38,6,0,0,0,0,1,FALSE
3,0,6,5,65,11,0,0,0,0,0,FALSE
4,0,7,5,77,14,0,0,0,0,0,FALSE
2,0,6,5,59,10,0,0,0.333333333,0,0,FALSE
3,0,6,5,45,10,0,0,0,0,0,FALSE
4,0,6,6,50,10,0,0,0,0,1,FALSE
20,0,59,47,548,104,0,0,0.101694915,2,1,FALSE
2,0,3,2,27,5,0,0,0,0,0,FALSE
3,0,5,4,40,9,0,0,0.4,0,0,FALSE
3,0,4,2,70,12,0,0,0,0,0,FALSE
5,0,13,11,200,37,0,0,0.153846154,0,0,FALSE
1,1,3,3,15,3,0,0,1,1,0,FALSE
14,13,37,37,246,44,0,0,0.837837838,10,2,FALSE
1,0,5,5,33,11,0,0,0,0,1,FALSE
10,9,53,50,293,59,0,0,0.849056604,23,2,FALSE
14,0,40,36,259,52,0,0,0.275,1,1,FALSE
17,0,32,30,267,48,0,0,0.09375,3,1,FALSE
3,0,6,6,46,6,0,0,0,0,0,FALSE
6,4,17,16,94,17,0,0,0.529411765,1,0,FALSE
5,1,21,19,116,28,0,0,0.142857143,7,0,FALSE
0,0,7,7,42,7,0,1,-1,4,1,FALSE
12,0,17,17,80,17,0,0,0,0,1,FALSE
4,0,7,7,85,7,0,0,0,0,0,FALSE
1,1,97,95,519,97,0,0,-1,3,0,FALSE
1,1,13,13,101,13,0,0,-1,0,0,FALSE
23,0,55,55,310,66,0,0,0.127272727,0,3,FALSE
4,0,9,9,37,9,0,0,0.333333333,0,0,FALSE
2,0,136,136,423,138,0,0,0,0,0,FALSE
0,0,39,39,155,39,0,0,-1,1,0,FALSE
0,0,56,54,235,56,0,0,-1,5,0,FALSE
6,0,6,6,41,6,0,0,0,0,1,FALSE
3,0,7,7,35,8,0,0,0,0,0,FALSE
5,3,14,13,80,16,0,0,0.5,1,1,FALSE
2,0,4,2,74,11,0,0,0.5,0,0,FALSE
2,0,8,2,107,10,0,0,0.375,0,0,FALSE
4,0,21,9,178,38,0,0,0.428571429,0,1,FALSE
2,0,4,3,53,12,0,0,0,0,0,FALSE
12,0,30,26,217,52,0,0,0.166666667,2,3,FALSE
2,1,3,2,42,8,0,0,1,1,6,FALSE
5,0,28,15,149,34,0,0,0.607142857,0,0,FALSE
0,0,3,1,21,3,0,0,-1,0,0,FALSE
0,0,15,15,59,15,0,0,-1,0,0,FALSE
0,0,21,21,78,21,0,0,-1,0,0,FALSE
0,0,5,5,31,5,0,0,-1,0,0,FALSE
0,0,7,7,36,7,0,1,-1,0,0,FALSE
12,0,17,13,128,22,0,0,0.117647059,0,1,FALSE
1,0,11,0,166,26,0,0,0.363636364,0,6,FALSE
1,0,1,0,51,7,0,0,0,0,1,FALSE
1,0,1,0,30,2,0,0,0,0,3,FALSE
1,0,17,0,255,42,0,0,0.823529412,0,7,FALSE
1,0,12,1,107,20,0,0,0.833333333,0,1,FALSE
1,0,9,2,166,20,0,0,0.666666667,0,5,FALSE
1,0,1,1,25,2,0,0,0,0,0,FALSE
1,0,2,1,71,13,0,0,1,0,3,FALSE
7,0,26,10,359,74,0,0,0.076923077,0,4,FALSE
1,0,1,1,9,2,0,0,0,0,1,FALSE
5,0,8,7,45,11,0,0,0,0,1,FALSE
1,0,2,1,68,12,0,0,0,0,1,FALSE
4,3,14,1,420,71,0,0,0.5,0,7,FALSE
0,0,2,1,42,6,0,0,-1,0,3,FALSE
1,0,17,2,246,44,0,0,0.823529412,0,4,FALSE
1,0,8,2,129,22,0,0,0.625,0,3,FALSE
0,0,1,0,9,1,0,0,-1,0,1,FALSE
0,0,1,1,31,6,0,0,-1,0,0,FALSE
1,0,4,2,92,20,0,0,1,0,4,FALSE
1,0,7,1,85,16,0,0,0.857142857,0,3,FALSE
3,2,4,1,62,11,0,0,1,0,1,FALSE
0,0,3,0,31,6,0,0,-1,0,1,FALSE
1,0,12,1,187,32,0,0,0.583333333,0,3,FALSE
0,0,2,0,33,5,0,0,-1,0,0,FALSE
2,0,4,0,35,7,0,0,0.5,0,0,FALSE
3,0,16,14,224,38,0,0,0.1875,0,0,FALSE
1,0,4,1,40,11,0,0,1,0,1,FALSE
1,0,2,0,27,5,0,0,0,0,2,FALSE
0,0,2,1,36,7,0,0,-1,0,0,FALSE
1,0,2,0,34,6,0,0,0,0,1,FALSE
0,0,2,0,36,6,0,0,-1,0,1,FALSE
0,0,5,1,40,8,0,0,-1,0,0,FALSE
3,0,6,1,65,9,0,0,0.333333333,0,1,FALSE
2,0,7,0,88,20,0,0,0.857142857,0,1,FALSE
3,0,21,20,284,22,0,0,0.714285714,0,0,FALSE
3,0,17,13,109,31,0,0,0.352941176,0,0,FALSE
2,0,14,8,115,21,0,0,0.928571429,0,0,FALSE
0,0,10,10,28,10,0,0,-1,0,0,FALSE
3,0,5,5,51,5,3,1,0.4,0,0,FALSE
2,0,5,5,24,5,0,2,0.4,0,0,FALSE
3,0,6,6,43,7,0,0,0,0,0,FALSE
38,36,7,6,101,11,0,0,0,30,1,FALSE
1,0,3,3,17,3,0,1,0,0,0,FALSE
8,0,16,16,63,16,0,0,0.4375,0,0,FALSE
7,1,22,20,93,25,0,0,0.090909091,0,0,FALSE
12,7,12,7,63,12,0,0,-1,5,0,FALSE
5,0,11,6,44,11,0,0,0.454545455,0,0,FALSE
3,0,15,15,60,15,0,0,0,0,0,FALSE
5,0,13,13,59,15,0,0,0.230769231,0,0,FALSE
2,0,6,6,31,7,0,0,0.333333333,0,0,FALSE
0,0,1,1,9,1,0,1,-1,1,1,FALSE
4,0,5,5,29,5,0,1,0,0,0,FALSE
3,0,7,7,33,7,0,1,0.571428571,0,0,FALSE
6,0,7,7,39,7,0,1,0,0,0,FALSE
1,0,2,2,27,2,0,2,0,0,0,FALSE
4,0,9,9,41,9,0,1,0.555555556,0,0,FALSE
2,0,3,3,37,3,0,2,0,0,0,FALSE
3,0,12,12,59,15,0,0,0,0,0,FALSE
3,0,8,8,42,10,0,0,0,0,0,FALSE
6,1,9,9,71,17,0,0,0.333333333,0,0,FALSE
6,0,15,15,66,17,0,0,0.333333333,0,0,FALSE
2,0,2,2,45,5,0,0,1,0,1,FALSE
0,0,2,2,30,8,0,0,-1,0,0,FALSE
4,0,6,2,64,15,0,0,1,0,1,FALSE
1,0,2,2,20,5,0,0,0,0,0,FALSE
1,0,2,0,12,2,0,1,0,0,0,FALSE
1,0,5,3,72,11,0,0,0.8,0,4,FALSE
0,0,1,0,25,3,0,0,-1,0,0,FALSE
2,0,6,6,57,10,0,0,0.333333333,0,0,FALSE
4,0,6,5,40,10,0,0,0,0,1,FALSE
1,0,8,6,37,8,0,0,0.875,0,0,FALSE
25,0,84,33,767,155,0,0,0.357142857,0,9,FALSE
3,0,7,4,52,15,0,0,0.571428571,0,1,FALSE
2,0,5,4,49,5,0,0,0,0,0,FALSE
7,0,14,14,100,20,0,0,0.357142857,0,3,FALSE
15,0,36,26,377,71,0,0,0.333333333,0,6,FALSE
1,0,2,1,22,6,0,0,1,0,3,FALSE
1,0,5,2,178,71,0,0,0.8,0,0,FALSE
11,1,28,15,228,55,0,0,0.464285714,1,1,FALSE
2,0,3,3,21,4,0,0,0,0,0,FALSE
4,0,3,3,63,8,0,0,0,0,1,FALSE
1,0,3,3,24,4,0,0,0,0,1,FALSE
1,0,12,5,68,19,0,0,0.833333333,0,2,FALSE
0,0,6,1,107,20,0,0,-1,0,1,FALSE
2,0,6,3,45,9,0,0,1,0,1,FALSE
2,0,8,8,34,8,0,0,0.75,0,0,FALSE
0,0,1,1,24,4,0,0,-1,0,0,FALSE
2,0,7,6,47,12,0,0,0.857142857,0,1,FALSE
5,0,7,5,93,19,0,0,0.571428571,0,1,FALSE
0,0,6,5,47,12,0,0,-1,0,3,FALSE
0,0,9,6,136,32,0,0,-1,0,4,FALSE
0,0,10,4,167,34,0,0,-1,0,4,FALSE
1,0,6,5,30,6,0,0,0.666666667,0,1,FALSE
0,0,3,2,15,3,0,0,-1,0,1,FALSE
0,0,2,1,24,5,0,0,-1,0,0,FALSE
1,0,6,6,40,8,0,0,1,0,1,FALSE
6,0,21,17,139,33,0,0,0.761904762,0,3,FALSE
20,4,35,18,426,84,0,0,0.314285714,3,6,FALSE
16,1,38,28,284,61,0,0,0.368421053,0,1,FALSE
30,1,88,74,491,118,0,0,0.272727273,0,6,FALSE
11,0,21,3,296,48,0,0,0.095238095,0,5,FALSE
10,0,41,21,357,83,0,0,0.195121951,0,6,FALSE
0,0,5,4,50,10,0,0,-1,0,1,FALSE
4,1,15,15,78,18,0,0,0.733333333,1,0,FALSE
4,0,11,5,237,46,0,0,0.636363636,0,2,FALSE
2,0,7,7,43,7,0,0,0.714285714,0,0,FALSE
2,0,10,9,133,24,0,0,0.7,0,0,FALSE
1,0,6,5,34,8,0,0,0.666666667,0,0,FALSE
0,0,4,2,98,19,0,0,-1,0,3,FALSE
8,0,19,12,174,44,0,0,0.157894737,0,1,FALSE
5,0,5,5,39,6,0,0,0,0,3,FALSE
0,0,2,2,32,11,0,0,-1,0,2,FALSE
10,0,31,19,175,40,0,0,0.64516129,0,1,FALSE
2,0,2,1,10,2,0,0,0,0,1,FALSE
2,0,6,5,34,8,0,0,0,0,0,FALSE
6,0,17,10,153,34,0,0,0.352941176,0,4,FALSE
4,0,18,15,89,21,0,0,0.833333333,0,2,FALSE
0,0,3,3,21,3,0,1,-1,0,0,FALSE
1,0,4,2,43,8,0,0,0.75,0,1,FALSE
10,1,21,11,308,68,0,0,0.380952381,2,1,FALSE
0,0,11,0,52,11,0,0,-1,0,0,FALSE
0,0,2,1,29,4,0,0,-1,0,0,FALSE
3,0,7,7,33,8,0,1,0.428571429,0,0,FALSE
0,0,4,4,13,4,0,0,-1,0,1,FALSE
1,0,5,3,28,5,0,0,1,0,1,FALSE
1,0,2,1,12,2,0,0,1,0,1,FALSE
3,0,4,4,35,6,0,0,0,0,1,FALSE
3,0,8,5,52,12,0,0,0.25,0,0,FALSE
4,0,7,5,55,13,0,0,0.285714286,0,0,FALSE
2,0,32,26,342,56,0,0,0.875,24,1,FALSE
2,0,4,4,20,5,0,0,0,0,1,FALSE
6,3,17,12,240,49,0,0,0.411764706,0,6,FALSE
2,1,1,1,15,1,0,0,0,1,0,FALSE
2,0,26,23,291,36,0,0,0.346153846,1,3,FALSE
4,0,4,3,93,19,0,0,0,0,3,FALSE
5,0,4,3,100,22,0,0,0.5,0,0,FALSE
17,0,3,3,203,47,0,0,0,0,2,FALSE
0,0,2,1,19,5,0,0,-1,0,1,FALSE
1,0,3,3,28,5,0,0,1,0,2,FALSE
3,3,3,2,16,4,0,0,1,12,1,FALSE
26,0,41,18,372,78,0,0,0.073170732,1,2,FALSE
6,0,0,0,8,0,0,0,-1,0,0,FALSE
7,0,4,4,93,16,0,0,0,0,3,FALSE
50,0,105,35,855,191,0,0,0.285714286,0,8,FALSE
11,0,7,6,189,39,0,0,0.857142857,0,4,FALSE
0,0,3,2,15,4,0,0,-1,0,0,FALSE
15,0,16,3,350,56,0,0,0.1875,0,7,FALSE
2,1,4,3,37,5,0,0,0.5,5,1,FALSE
3,1,10,10,55,14,0,0,0.3,3,1,FALSE
7,1,15,4,103,21,0,0,0.533333333,0,3,FALSE
3,1,4,3,18,4,0,0,0.5,1,0,FALSE
9,4,19,4,200,30,0,0,0.736842105,1,4,FALSE
4,4,19,1,107,19,0,0,-1,6,0,FALSE
5,0,8,5,105,17,0,0,0.625,0,2,FALSE
6,0,7,5,121,21,0,0,0.571428571,0,2,FALSE
7,2,19,8,153,24,0,0,0.157894737,1,2,FALSE
1,0,2,1,25,2,0,0,0,0,1,FALSE
3,0,6,1,52,7,0,1,1,0,0,FALSE
2,2,1,1,24,1,1,0,-1,4,0,FALSE
7,2,81,77,544,128,0,0,0.148148148,23,2,FALSE
2,0,25,24,124,32,0,0,0.24,0,0,FALSE
1,0,23,22,112,27,0,0,0,0,0,FALSE
2,0,4,3,33,5,0,0,0.5,0,1,FALSE
2,0,5,4,32,5,0,0,0.6,0,1,FALSE
2,0,4,2,23,4,0,0,0,0,1,FALSE
21,7,7,7,130,17,0,0,0.285714286,5,5,FALSE
6,6,3,3,51,3,0,0,-1,13,0,FALSE
6,0,5,1,36,6,0,0,0,0,0,FALSE
7,2,11,8,89,13,0,0,0.454545455,4,3,FALSE
3,1,4,3,38,7,0,0,0.5,6,2,FALSE
3,0,4,2,26,5,0,0,0.5,0,1,FALSE
10,4,8,6,107,13,0,0,0.25,4,4,FALSE
3,1,3,3,36,6,0,0,0.666666667,3,2,FALSE
5,2,3,3,55,9,0,0,0,3,3,FALSE
26,5,39,35,358,67,0,0,0.153846154,15,3,FALSE
2,0,3,2,29,4,0,0,0,0,0,FALSE
1,0,4,4,23,5,0,0,0.75,0,0,FALSE
3,0,6,6,50,11,0,0,0.5,0,0,FALSE
5,0,5,5,38,8,0,0,0.4,0,0,FALSE
3,0,6,6,51,12,0,0,0.5,0,0,FALSE
2,0,4,4,29,8,0,0,0.75,0,0,FALSE
17,13,17,10,174,22,0,0,0.411764706,12,4,FALSE
30,16,28,17,305,42,0,0,0.25,4,7,FALSE
4,0,7,6,47,9,0,0,0,0,1,FALSE
3,0,7,7,75,11,0,0,0.285714286,0,17,FALSE
1,1,2,2,12,2,0,0,1,1,0,FALSE
1,0,6,2,33,6,0,0,0.666666667,0,1,FALSE
1,0,5,1,68,5,0,0,0.8,0,1,FALSE
7,0,11,11,85,12,0,0,1,1,1,FALSE
1,1,2,2,19,2,0,0,1,2,0,FALSE
0,0,2,2,28,3,0,1,-1,0,1,FALSE
2,0,3,2,23,5,0,0,0.666666667,0,1,FALSE
0,0,1,1,10,1,0,1,-1,3,0,FALSE
24,0,105,84,685,154,0,0,0.533333333,1,6,FALSE
8,0,36,24,160,41,0,0,0.666666667,0,1,FALSE
7,0,30,22,186,47,0,0,0.366666667,1,4,FALSE
1,0,4,3,21,6,0,0,0,0,0,FALSE
8,0,31,29,206,58,0,0,0.161290323,0,2,FALSE
1,0,6,6,47,8,0,0,0.666666667,0,0,FALSE
1,0,5,5,23,7,0,0,0.6,0,0,FALSE
0,0,358,0,363,358,0,0,-1,1,0,FALSE
34,0,118,111,502,126,0,0,0.194915254,4,4,FALSE
7,0,48,45,181,48,0,0,0.4375,0,2,FALSE
2,0,4,3,17,4,0,0,0,0,0,FALSE
3,0,14,12,207,34,0,0,0.357142857,0,0,FALSE
6,0,6,5,53,11,0,0,0,0,2,FALSE
4,0,6,4,83,17,0,0,0.5,0,3,FALSE
4,1,10,9,106,18,0,0,0.2,1,0,FALSE
11,0,6,5,100,15,0,0,0,0,0,FALSE
3,0,6,2,29,6,0,0,0.333333333,0,2,FALSE
1,0,10,10,76,10,0,0,0.8,0,0,FALSE
1,0,14,12,158,18,0,0,0.928571429,0,0,FALSE
51,0,122,104,1137,238,0,0,0.278688525,5,27,FALSE
1,0,2,2,10,3,0,0,1,0,1,FALSE
9,0,12,10,65,13,0,0,0.166666667,0,1,FALSE
1,0,3,3,29,8,0,1,0,0,0,FALSE
5,1,10,10,112,17,0,0,0,8,0,FALSE
32,0,264,197,1915,390,0,0,0.484848485,3,14,FALSE
1,0,8,6,27,8,0,0,0.875,0,0,FALSE
2,0,17,15,62,17,0,0,0.588235294,0,1,FALSE
0,0,1,1,18,5,0,0,-1,0,0,FALSE
1,0,9,8,34,9,0,0,0,0,1,FALSE
2,0,6,3,54,9,0,0,0.5,0,1,FALSE
3,0,9,1,74,20,0,0,0.333333333,0,2,FALSE
1,0,8,5,44,10,0,0,0.75,0,0,FALSE
1,0,8,4,48,11,0,0,0.875,0,1,FALSE
15,0,54,41,361,80,0,0,0.351851852,1,1,FALSE
4,0,7,6,47,10,0,0,0.285714286,0,0,FALSE
5,0,6,5,45,9,0,0,0.333333333,0,0,FALSE
3,0,86,84,448,103,0,0,0.825581395,0,7,FALSE
6,0,7,6,37,7,0,0,0,0,3,FALSE
1,0,10,9,122,29,0,0,0.4,0,1,FALSE
2,0,3,3,27,3,0,0,0,0,0,FALSE
2,0,3,3,26,3,0,0,0,0,0,FALSE
0,0,20,20,25,20,0,0,-1,0,0,FALSE
0,0,34,34,40,34,1,0,-1,0,0,FALSE
1,1,1,1,10,1,0,0,0,15,0,FALSE
1,0,7,4,100,15,0,0,0.857142857,0,0,FALSE
2,0,5,5,65,15,0,0,0.4,0,1,FALSE
7,3,20,18,283,30,0,0,0.9,84,3,FALSE
3,0,3,0,48,6,0,0,0.666666667,0,0,FALSE
3,2,58,53,536,134,0,0,0.982758621,206,2,FALSE
11,9,40,37,310,89,0,0,0.95,85,1,FALSE
1,1,8,0,40,8,3,0,-1,2,1,FALSE
6,0,28,6,284,47,0,1,0.107142857,3,3,FALSE
0,0,2,2,8,2,0,1,-1,5,0,FALSE
1,0,4,3,15,4,0,0,0.5,0,0,FALSE
0,0,2,2,8,2,0,1,-1,4,0,FALSE
0,0,1,1,6,1,0,1,-1,4,2,FALSE
0,0,1,1,6,1,0,1,-1,0,2,FALSE
5,5,12,11,84,12,0,0,0.5,23,1,FALSE
46,0,110,69,1176,223,0,0,0.127272727,3,16,FALSE
4,0,4,2,34,6,1,0,0.5,15,1,FALSE
4,0,8,0,54,14,0,0,0.375,0,5,FALSE
5,0,6,3,55,15,6,0,0,0,2,FALSE
6,0,6,3,66,18,0,0,0.333333333,0,2,FALSE
1,0,2,1,20,3,0,0,1,4,0,FALSE
1,0,2,1,20,3,0,1,1,0,0,FALSE
0,0,6,6,20,6,0,0,-1,2,1,FALSE
0,0,5,5,17,5,0,0,-1,2,1,FALSE
0,0,6,6,29,8,0,0,-1,2,1,FALSE
0,0,6,6,29,8,0,0,-1,0,1,FALSE
1,1,4,3,17,4,0,0,1,7,0,FALSE
8,0,31,27,164,37,0,0,0.161290323,3,4,FALSE
2,0,15,15,80,21,0,0,0.133333333,0,0,FALSE
5,0,7,6,52,11,0,0,0,0,1,FALSE
4,0,5,4,36,8,0,0,0,0,1,FALSE
5,0,7,6,47,11,0,0,0.285714286,0,1,FALSE
2,0,5,4,22,6,0,0,0.4,0,0,FALSE
2,0,4,4,25,5,0,0,0.5,0,0,FALSE
1,1,1,1,15,3,0,0,0,3,1,FALSE
1,1,1,1,11,1,0,0,0,4,0,FALSE
2,2,1,1,30,4,0,0,0,1,0,FALSE
4,0,4,1,72,11,0,0,0.75,0,1,FALSE
3,0,9,9,60,13,0,0,0.333333333,0,0,FALSE
2,1,3,1,64,8,0,0,1,2,0,FALSE
2,0,3,3,24,3,0,0,0,0,0,FALSE
2,0,4,4,27,4,0,0,0,0,0,FALSE
3,1,6,5,63,8,0,0,1,4,2,FALSE
9,5,17,9,115,29,0,0,0.705882353,5,0,FALSE
1,0,7,3,47,15,0,0,0.714285714,0,0,FALSE
1,0,5,2,29,6,0,0,0.6,0,0,FALSE
7,0,44,37,238,56,0,0,0.863636364,0,3,FALSE
1,0,4,3,24,7,0,0,0,0,0,FALSE
2,0,2,1,26,7,0,0,0,0,0,FALSE
0,0,11,11,33,11,0,0,-1,0,0,FALSE
0,0,13,13,39,13,0,0,-1,0,0,FALSE
3,0,29,27,116,29,0,0,0.827586207,0,3,FALSE
0,0,64,64,293,64,0,0,-1,0,0,FALSE
6,0,32,29,131,35,0,0,0.84375,1,4,FALSE
4,0,53,53,285,55,0,0,0.037735849,0,1,FALSE
2,0,15,6,88,19,0,0,0.4,0,4,FALSE
0,0,4,1,19,4,0,0,-1,0,0,FALSE
7,0,18,8,129,23,0,0,0.222222222,0,2,FALSE
6,0,11,8,84,14,0,0,0.272727273,0,1,FALSE
18,1,63,25,624,123,0,0,0.444444444,0,6,FALSE
1,1,2,2,8,2,0,0,-1,2,0,FALSE
3,0,100,15,1268,235,0,0,0.69,0,10,FALSE
12,0,15,3,74,15,0,0,0.2,0,0,FALSE
3,0,9,9,55,12,0,0,0.222222222,0,1,FALSE
1,0,4,2,57,9,0,0,0.5,0,3,FALSE
0,0,2,1,25,5,0,0,-1,0,1,FALSE
1,0,6,3,28,6,0,0,0.5,0,0,FALSE
6,1,10,4,126,20,0,0,0.3,1,4,FALSE
3,0,2,2,27,4,0,0,0,0,1,FALSE
2,0,6,2,86,14,0,0,0.333333333,0,3,FALSE
3,1,4,4,44,8,0,0,0.75,1,1,FALSE
1,0,4,2,43,5,0,0,0,0,3,FALSE
3,1,4,4,56,10,0,0,0.75,1,1,FALSE
2,0,2,2,32,6,0,0,0,0,1,FALSE
5,0,3,3,30,4,0,0,0,0,0,FALSE
2,0,5,4,34,9,0,0,0,0,0,FALSE
8,0,15,7,148,31,0,0,0.4,0,3,FALSE
6,0,17,5,150,31,0,0,0.529411765,0,2,FALSE
15,1,46,37,448,98,0,0,0.282608696,2,5,FALSE
1,0,5,4,21,5,0,0,0,0,0,FALSE
3,0,5,4,25,5,0,0,0.4,0,0,FALSE
5,0,10,7,78,13,0,0,0.3,0,1,FALSE
24,0,44,25,451,81,0,0,0.159090909,0,3,FALSE
2,0,4,4,44,8,0,0,0.5,0,0,FALSE
3,0,4,4,28,7,0,0,0,0,0,FALSE
3,0,5,5,49,6,0,0,0,0,0,FALSE
6,0,13,13,64,14,0,0,0.307692308,0,2,FALSE
1,0,8,8,27,8,0,0,0.375,0,2,FALSE
3,0,6,5,37,8,0,0,0.5,0,1,FALSE
3,0,6,3,46,9,0,0,0.833333333,0,1,FALSE
2,0,6,3,55,9,0,0,0.333333333,0,2,FALSE
1,0,4,2,18,4,0,0,0.75,0,2,FALSE
5,0,4,2,46,8,0,0,0.75,0,1,FALSE
7,1,11,6,117,15,0,0,0.454545455,1,4,FALSE
3,0,3,3,32,5,0,0,0,0,2,FALSE
2,0,6,3,71,8,0,0,0.666666667,0,3,FALSE
6,0,11,7,137,36,0,0,0.363636364,0,1,FALSE
4,0,6,3,91,27,0,0,0.5,0,0,FALSE
2,0,9,8,51,11,0,0,0.666666667,0,1,FALSE
3,1,5,3,45,9,0,0,0.6,1,1,FALSE
2,0,3,3,33,7,0,0,0,0,1,FALSE
3,1,6,3,64,14,0,0,0.5,1,1,FALSE
2,0,4,3,52,12,0,0,0,0,1,FALSE
20,0,38,13,361,71,0,0,0.236842105,0,2,FALSE
1,0,5,3,22,5,0,0,0,0,0,FALSE
2,0,8,8,37,8,0,0,0.5,0,0,FALSE
49,2,116,111,469,132,0,0,0.456896552,6,3,FALSE
20,3,53,53,253,63,0,0,0.169811321,5,3,FALSE
16,0,51,48,285,70,0,0,0.431372549,2,3,FALSE
3,0,3,3,22,4,0,0,0,0,2,FALSE
3,0,17,17,77,22,0,0,0.470588235,0,0,FALSE
1,0,8,8,55,11,0,0,0,0,0,FALSE
2,1,6,5,34,8,0,0,0.833333333,1,0,FALSE
2,0,8,8,34,8,0,0,0.5,0,0,FALSE
3,1,9,8,59,15,0,0,0.666666667,1,0,FALSE
18,0,34,34,143,36,0,0,0.323529412,0,0,FALSE
2,0,7,7,32,8,0,0,0,0,0,FALSE
6,0,25,24,104,26,0,0,0.64,5,0,FALSE
43,2,143,131,640,184,0,0,0.615384615,1,3,FALSE
0,0,2,2,24,6,0,0,-1,0,0,FALSE
16,0,52,48,224,61,0,0,0.346153846,0,4,FALSE
4,3,5,3,42,7,0,0,0,13,1,FALSE
23,2,58,56,224,66,0,0,0.637931034,4,1,FALSE
2,0,5,4,28,5,0,0,0.4,0,1,FALSE
19,1,52,50,298,75,0,0,0.269230769,2,6,FALSE
7,0,8,7,39,8,0,0,0,0,1,FALSE
3,0,54,50,209,60,0,0,0.888888889,2,0,FALSE
23,0,80,74,597,146,0,0,0.2375,13,2,FALSE
0,0,14,0,43,14,0,0,-1,0,0,FALSE
0,0,29,29,136,29,0,0,-1,0,0,FALSE
9,0,18,17,71,19,0,0,0.444444444,0,0,FALSE
25,0,47,45,221,58,0,0,0.531914894,1,1,FALSE
4,0,10,7,60,14,0,0,0.4,0,0,FALSE
0,0,15,15,37,15,0,0,-1,0,0,FALSE
0,0,12,12,74,12,0,0,-1,0,0,FALSE
7,0,15,13,84,20,0,0,0.533333333,0,3,FALSE
3,0,9,9,44,9,0,0,0.222222222,0,0,FALSE
4,0,21,19,84,21,0,0,0.761904762,0,1,FALSE
34,0,87,83,400,99,0,0,0.459770115,1,2,FALSE
4,0,9,9,43,9,0,0,0.333333333,0,0,FALSE
5,0,10,10,41,10,0,0,0.5,0,0,FALSE
9,0,15,15,62,15,0,0,0.4,0,1,FALSE
3,0,4,4,37,5,0,0,0,0,1,FALSE
0,0,2,1,12,2,0,1,-1,0,0,FALSE
3,0,7,6,29,7,0,0,0.714285714,0,0,FALSE
8,0,18,17,111,31,0,0,0.333333333,0,2,FALSE
0,0,20,13,25,20,0,0,-1,0,0,FALSE
3,0,12,12,55,13,0,0,0.166666667,0,2,FALSE
0,0,4,4,19,4,0,0,-1,0,4,FALSE
2,2,3,2,38,3,0,0,1,0,2,FALSE
14,0,44,42,182,46,0,0,0.159090909,0,1,FALSE
3,0,7,7,30,8,0,0,0.428571429,0,0,FALSE
4,0,8,8,32,8,0,0,0.375,0,1,FALSE
2,0,7,7,30,7,0,0,0.428571429,0,0,FALSE
0,0,3,3,13,3,0,1,-1,1,0,FALSE
0,0,24,24,39,24,0,0,-1,3,0,FALSE
9,0,24,22,254,34,0,0,0.375,0,3,FALSE
4,0,5,4,26,5,0,0,0,0,0,FALSE
3,0,12,6,59,15,0,0,0.583333333,0,0,FALSE
4,0,6,5,35,8,0,0,0.333333333,0,0,FALSE
5,0,9,9,50,11,0,0,0.555555556,0,0,FALSE
5,0,4,3,28,4,0,0,0.5,0,1,FALSE
3,0,6,6,37,6,0,0,0,0,0,FALSE
10,0,24,22,120,30,0,0,0.166666667,4,2,FALSE
3,0,13,9,129,39,0,0,0.461538462,0,6,FALSE
3,0,14,14,54,14,0,0,0.714285714,0,0,FALSE
6,0,20,14,148,36,0,0,0.2,0,1,FALSE
1,0,6,5,48,10,0,0,0.833333333,0,0,FALSE
2,0,7,7,46,11,0,0,0,0,1,FALSE
5,0,9,9,42,9,0,0,0,0,0,FALSE
8,3,17,16,77,17,0,0,0.176470588,7,1,FALSE
3,0,8,8,39,10,0,0,0.375,0,0,FALSE
0,0,5,3,29,6,0,0,-1,0,1,FALSE
2,0,6,6,38,6,0,0,-1,0,0,FALSE
2,2,4,4,94,6,0,0,0.75,0,3,FALSE
